id_alumne,any_matriculacio_assig,id_enseny,id_assig,tipus_apunt,qual,nota_primera_conv,nota_segona_conv
1234,2009,G1055,362447,Ordinari,Suspens,4,4.2
1234,2009,G1055,362448,Ordinari,Suspens,3.7,3.5
1234,2009,G1055,362449,Ordinari,No presentat,0,2.5
1234,2009,G1055,362450,Ordinari,Suspens,0,0
1234,2009,G1055,362451,Ordinari,Suspens,3.9,2.5
1234,2010,G1055,362442,Ordinari,Suspens,0.5,6
1234,2010,G1055,362444,Ordinari,Aprovat,5,0
1234,2010,G1055,362447,Ordinari,Aprovat,5,0
1234,2010,G1055,362448,Ordinari,No presentat,0,5
1234,2010,G1055,362449,Ordinari,Aprovat,6.5,0
1234,2010,G1055,362450,Ordinari,Suspens,4,5
1234,2010,G1055,362451,Ordinari,Aprovat,5,0
1234,2010,G1055,362453,Ordinari,Suspens,4,6
1234,2010,G1055,362456,Ordinari,Suspens,2.2,0
1234,2010,G1055,362458,Ordinari,No presentat,0,0
1234,2011,G1055,362452,Ordinari,Aprovat,6,0
1234,2011,G1055,362454,Ordinari,Notable,7,0
1234,2011,G1055,362456,Ordinari,Aprovat,5,0
1234,2011,G1055,362458,Ordinari,Suspens,4,0
1234,2011,G1055,362459,Ordinari,Suspens,2.8,0
1234,2011,G1055,362461,Ordinari,No presentat,0,0
1234,2011,G1055,362469,Ordinari,Suspens,3,0
1234,2012,G1055,362458,Ordinari,Aprovat,5,0
1234,2012,G1055,362459,Ordinari,Aprovat,5,0
1234,2012,G1055,362460,Ordinari,Suspens,2.9,0
1234,2012,G1055,362461,Ordinari,Aprovat,6,0
1234,2012,G1055,362462,Ordinari,Suspens,3.7,0
1234,2012,G1055,362466,Ordinari,Aprovat,5.9,0
1234,2012,G1055,362469,Ordinari,Aprovat,5.3,0
1234,2012,G1055,362507,Ordinari,Suspens,3.5,0
1234,2013,G1055,362460,Ordinari,Aprovat,5,0
1234,2013,G1055,362462,Ordinari,Notable,7.5,0
1234,2013,G1055,362463,Ordinari,Suspens,4,0
1234,2013,G1055,362465,Ordinari,Aprovat,5,0
1234,2013,G1055,362467,Ordinari,Aprovat,6,0
1234,2013,G1055,362470,Ordinari,Aprovat,5,0
1234,2013,G1055,362490,Ordinari,Aprovat,6.3,0
1234,2013,G1055,362507,Ordinari,Aprovat,6,0
1234,2014,G1055,362455,Ordinari,Aprovat,5.2,0
1234,2014,G1055,362457,Ordinari,Aprovat,5,0
1234,2014,G1055,362463,Ordinari,Aprovat,5.8,0
1234,2014,G1055,362464,Ordinari,Aprovat,5.5,0
1234,2014,G1055,362468,Ordinari,Aprovat,5,0
1234,2014,G1055,362473,Ordinari,Aprovat,5.8,0
1234,2014,G1055,362485,Ordinari,Aprovat,5,0
1234,2014,G1055,362765,Ordinari,Aprovat,6.4,0
1234,2014,G1055,364729,Ordinari,Notable,7,0
1234,2014,G1055,364732,Ordinari,Aprovat,6.2,0
1234,2014,G1055,364733,Ordinari,Notable,7.5,0
1236,2009,G1055,362441,Ordinari,Aprovat,6.7,0
1236,2009,G1055,362442,Ordinari,Notable,7,0
1236,2009,G1055,362443,Ordinari,Aprovat,5.5,0
1236,2009,G1055,362444,Ordinari,Aprovat,6.5,0
1236,2009,G1055,362446,Ordinari,Aprovat,5,0
1236,2009,G1055,362447,Ordinari,Suspens,2.1,5
1236,2009,G1055,362448,Ordinari,Aprovat,5,0
1236,2009,G1055,362449,Ordinari,Suspens,2.5,5
1236,2009,G1055,362450,Ordinari,Aprovat,5.1,0
1236,2009,G1055,362451,Ordinari,Aprovat,6.6,0
1236,2010,G1055,362452,Ordinari,Suspens,4,5
1236,2010,G1055,362453,Ordinari,Suspens,3.1,5
1236,2010,G1055,362454,Ordinari,Aprovat,6.7,0
1236,2010,G1055,362456,Ordinari,Aprovat,6.5,0
1236,2010,G1055,362458,Ordinari,Suspens,3.8,7
1236,2010,G1055,362459,Ordinari,Suspens,2.2,3.2
1236,2010,G1055,362461,Ordinari,Aprovat,5.5,0
1236,2010,G1055,362469,Ordinari,No presentat,0,0
1236,2011,G1055,362459,Ordinari,Notable,7,0
1236,2011,G1055,362460,Ordinari,No presentat,0,0
1236,2011,G1055,362462,Ordinari,Suspens,3.5,3.3
1236,2011,G1055,362463,Ordinari,No presentat,0,0
1236,2011,G1055,362465,Ordinari,Aprovat,5.3,0
1236,2011,G1055,362466,Ordinari,Aprovat,6.7,0
1236,2011,G1055,362467,Ordinari,Suspens,3.5,6
1236,2011,G1055,362469,Ordinari,Suspens,4,0
1236,2011,G1055,362507,Ordinari,Suspens,2,0
1236,2012,G1055,362460,Ordinari,Aprovat,5,0
1236,2012,G1055,362462,Ordinari,Aprovat,6.9,0
1236,2012,G1055,362463,Ordinari,Aprovat,6,0
1236,2012,G1055,362469,Ordinari,Notable,7.5,0
1236,2012,G1055,362493,Ordinari,Notable,8.5,0
1236,2012,G1055,362507,Ordinari,Aprovat,6,0
1236,2012,G1055,399101,Ordinari,Notable,8,0
1236,2013,G1055,362455,Ordinari,Aprovat,5.3,0
1236,2013,G1055,362457,Ordinari,Aprovat,5,0
1236,2013,G1055,362457,Ordinari,Suspens,1.5,0
1236,2013,G1055,362464,Ordinari,Aprovat,6,0
1236,2013,G1055,362468,Ordinari,Aprovat,6.5,0
1236,2013,G1055,362470,Ordinari,Aprovat,5.7,0
1236,2013,G1055,362765,Ordinari,Matrícula d'Honor,10,0
1236,2013,G1055,399004,Reconeixement de crèdits,,0,0
1237,2009,G1055,362441,Ordinari,Notable,7.6,0
1237,2009,G1055,362442,Ordinari,Aprovat,5.9,0
1237,2009,G1055,362443,Ordinari,Aprovat,5.9,0
1237,2009,G1055,362444,Ordinari,Excel·lent,9,0
1237,2009,G1055,362446,Ordinari,Aprovat,6,0
1237,2009,G1055,362447,Ordinari,Aprovat,5.4,0
1237,2009,G1055,362448,Ordinari,Suspens,4.3,3.2
1237,2009,G1055,362449,Ordinari,Aprovat,6.1,0
1237,2009,G1055,362450,Ordinari,Notable,7,0
1237,2009,G1055,362451,Ordinari,Aprovat,5,0
1237,2010,G1055,362448,Ordinari,Excel·lent,9,0
1237,2010,G1055,362452,Ordinari,Notable,8,0
1237,2010,G1055,362453,Ordinari,Suspens,3.4,5
1237,2010,G1055,362454,Ordinari,Notable,8.5,0
1237,2010,G1055,362456,Ordinari,Notable,7,0
1237,2010,G1055,362458,Ordinari,Aprovat,6.5,0
1237,2010,G1055,362459,Ordinari,Suspens,2.5,7.8
1237,2010,G1055,362461,Ordinari,Notable,7,0
1237,2010,G1055,362469,Ordinari,Notable,7.3,0
1237,2011,G1055,362460,Ordinari,Aprovat,6.7,0
1237,2011,G1055,362462,Ordinari,Notable,8,0
1237,2011,G1055,362463,Ordinari,Notable,8.2,0
1237,2011,G1055,362465,Ordinari,Notable,8.2,0
1237,2011,G1055,362466,Ordinari,Aprovat,6.4,0
1237,2011,G1055,362467,Ordinari,Notable,7,0
1237,2011,G1055,362470,Ordinari,Notable,8.8,0
1237,2011,G1055,362481,Ordinari,Excel·lent,9,0
1237,2011,G1055,362507,Ordinari,Aprovat,6,0
1237,2012,G1055,362455,Ordinari,Notable,8,0
1237,2012,G1055,362457,Ordinari,Aprovat,6.4,0
1237,2012,G1055,362464,Ordinari,Notable,7,0
1237,2012,G1055,362468,Ordinari,Aprovat,5,0
1237,2012,G1055,362479,Ordinari,Notable,8.5,0
1237,2012,G1055,362483,Ordinari,Notable,7.3,0
1237,2012,G1055,362484,Ordinari,Aprovat,6,0
1237,2012,G1055,362497,Ordinari,Notable,7,0
1237,2012,G1055,362498,Ordinari,Aprovat,6.8,0
1237,2012,G1055,362503,Ordinari,Notable,7.8,0
1237,2012,G1055,362765,Ordinari,Excel·lent,9,0
1240,2009,G1055,362441,Ordinari,Aprovat,5.8,0
1240,2009,G1055,362442,Ordinari,Aprovat,5.6,0
1240,2009,G1055,362443,Ordinari,Suspens,3.7,0
1240,2009,G1055,362444,Ordinari,Suspens,3.2,3.5
1240,2009,G1055,362446,Ordinari,Suspens,2,3
1240,2009,G1055,362447,Ordinari,Aprovat,5,0
1240,2009,G1055,362448,Ordinari,Suspens,4.2,5
1240,2009,G1055,362449,Ordinari,Aprovat,6.5,0
1240,2009,G1055,362450,Ordinari,No presentat,0,0
1240,2009,G1055,362451,Ordinari,Suspens,4,2.7
1240,2010,G1055,362443,Ordinari,Aprovat,5.7,0
1240,2010,G1055,362444,Ordinari,Notable,8,0
1240,2010,G1055,362446,Ordinari,Aprovat,5,0
1240,2010,G1055,362450,Ordinari,Suspens,3.2,6.6
1240,2010,G1055,362451,Ordinari,Aprovat,5,0
1240,2010,G1055,362452,Ordinari,Aprovat,6,0
1240,2010,G1055,362453,Ordinari,Aprovat,5.5,0
1240,2010,G1055,362458,Ordinari,Aprovat,5,0
1240,2010,G1055,362459,Ordinari,No presentat,0,0
1240,2010,G1055,362469,Ordinari,Suspens,4.2,0
1240,2011,G1055,362454,Ordinari,No presentat,0,0
1240,2011,G1055,362456,Ordinari,Suspens,3.2,0
1240,2011,G1055,362459,Ordinari,Notable,7,0
1240,2011,G1055,362461,Ordinari,Notable,7,0
1240,2011,G1055,362462,Ordinari,Aprovat,6.1,0
1240,2011,G1055,362466,Ordinari,Aprovat,5.1,0
1240,2011,G1055,362469,Ordinari,Suspens,1.2,0
1240,2011,G1055,362470,Ordinari,Aprovat,6.5,0
1240,2012,G1055,362454,Ordinari,Aprovat,5.1,0
1240,2012,G1055,362456,Ordinari,Aprovat,5,0
1240,2012,G1055,362460,Ordinari,Notable,7,0
1240,2012,G1055,362463,Ordinari,Notable,7,0
1240,2012,G1055,362465,Ordinari,Aprovat,5.1,0
1240,2012,G1055,362467,Ordinari,Aprovat,5.5,0
1240,2012,G1055,362469,Ordinari,Aprovat,6,0
1240,2012,G1055,362495,Ordinari,Aprovat,5.6,0
1240,2012,G1055,362507,Ordinari,No presentat,0,0
1240,2013,G1055,362455,Ordinari,Aprovat,5.2,0
1240,2013,G1055,362457,Ordinari,Notable,7,0
1240,2013,G1055,362464,Ordinari,Aprovat,5,0
1240,2013,G1055,362468,Ordinari,Notable,7,0
1240,2013,G1055,362471,Ordinari,Notable,7.5,0
1240,2013,G1055,362496,Ordinari,Notable,7.5,0
1240,2013,G1055,362507,Ordinari,No presentat,0,0
1240,2013,G1055,362765,Ordinari,Matrícula d'Honor,10,0
1240,2013,G1055,362766,Rec. Enseny propi i Exp. Professional,,0,0
1240,2014,G1055,362481,Ordinari,Notable,8,0
1240,2014,G1055,362482,Ordinari,Notable,7,0
1240,2014,G1055,362485,Ordinari,Aprovat,6.5,0
1240,2014,G1055,362497,Ordinari,Aprovat,6,0
1240,2014,G1055,362507,Ordinari,Aprovat,6,0
1241,2009,G1055,362441,Ordinari,Suspens,4.7,6.1
1241,2009,G1055,362442,Ordinari,Aprovat,5.9,0
1241,2009,G1055,362443,Ordinari,Aprovat,5,0
1241,2009,G1055,362444,Ordinari,Suspens,4.3,7.1
1241,2009,G1055,362446,Ordinari,Suspens,3,0
1241,2009,G1055,362447,Ordinari,Suspens,2.1,5.1
1241,2009,G1055,362448,Ordinari,No presentat,0,0
1241,2009,G1055,362449,Ordinari,Aprovat,6,0
1241,2009,G1055,362450,Ordinari,Aprovat,5,0
1241,2009,G1055,362451,Ordinari,Suspens,4.2,3.5
1241,2010,G1055,362446,Ordinari,Suspens,1.5,6
1241,2010,G1055,362448,Ordinari,Suspens,4,5
1241,2010,G1055,362451,Ordinari,Aprovat,5.7,0
1241,2010,G1055,362452,Ordinari,No presentat,0,0
1241,2010,G1055,362453,Ordinari,Suspens,1.4,0
1241,2010,G1055,362454,Ordinari,No presentat,0,2
1241,2010,G1055,362458,Ordinari,Suspens,2,4
1241,2010,G1055,362459,Ordinari,No presentat,0,0
1241,2010,G1055,362461,Ordinari,Suspens,0.4,4.3
1241,2010,G1055,362469,Ordinari,Suspens,0.3,0
1241,2011,G1055,362452,Ordinari,Aprovat,6,0
1241,2011,G1055,362453,Ordinari,Aprovat,5,0
1241,2011,G1055,362454,Ordinari,No presentat,0,0
1241,2011,G1055,362456,Ordinari,Aprovat,5.5,0
1241,2011,G1055,362458,Ordinari,Suspens,1,0
1241,2011,G1055,362459,Ordinari,Aprovat,5.5,0
1241,2011,G1055,362461,Ordinari,Excel·lent,9.4,0
1241,2011,G1055,362463,Ordinari,Notable,8.6,0
1241,2011,G1055,362469,Ordinari,Notable,7,0
1241,2011,G1055,362507,Ordinari,No presentat,0,0
1241,2012,G1055,362454,Ordinari,Aprovat,6,0
1241,2012,G1055,362458,Ordinari,Aprovat,5,0
1241,2012,G1055,362460,Ordinari,Aprovat,6.6,0
1241,2012,G1055,362464,Ordinari,Suspens,3,0
1241,2012,G1055,362465,Ordinari,Aprovat,5.8,0
1241,2012,G1055,362466,Ordinari,Aprovat,6.2,0
1241,2012,G1055,362467,Ordinari,Aprovat,6,0
1241,2012,G1055,362470,Ordinari,Aprovat,6.5,0
1241,2013,G1055,362455,Ordinari,Aprovat,6.2,0
1241,2013,G1055,362457,Ordinari,No presentat,0,0
1241,2013,G1055,362462,Ordinari,Aprovat,5,0
1241,2013,G1055,362462,Ordinari,Suspens,3.5,0
1241,2013,G1055,362464,Ordinari,Aprovat,5.5,0
1241,2013,G1055,362468,Ordinari,Aprovat,5,0
1241,2013,G1055,362483,Ordinari,No presentat,0,0
1241,2013,G1055,362486,Ordinari,Suspens,3,0
1241,2013,G1055,362495,Ordinari,Notable,8.5,0
1241,2013,G1055,362496,Ordinari,Excel·lent,9,0
1241,2013,G1055,362506,Ordinari,Aprovat,6.5,0
1241,2013,G1055,362507,Ordinari,Aprovat,5.5,0
1241,2013,G1055,362766,Ordinari,Notable,8.5,0
1241,2014,G1055,362457,Ordinari,Aprovat,6.6,0
1241,2014,G1055,362457,Ordinari,Suspens,3.8,0
1241,2014,G1055,362480,Ordinari,No presentat,0,0
1241,2014,G1055,362488,Ordinari,Aprovat,5.8,0
1241,2014,G1055,362497,Ordinari,Suspens,2,0
1241,2014,G1055,362765,Ordinari,Aprovat,5,0
1241,2014,G1055,364729,Ordinari,Suspens,0,0
1241,2014,G1055,364732,Ordinari,Aprovat,5,0
1241,2014,G1055,399004,Reconeixement de crèdits,,0,0
1242,2009,G1055,362441,Ordinari,Aprovat,6,0
1242,2009,G1055,362442,Ordinari,Aprovat,5.6,0
1242,2009,G1055,362443,Ordinari,Aprovat,5.4,0
1242,2009,G1055,362444,Ordinari,Notable,7,0
1242,2009,G1055,362446,Ordinari,Suspens,3,5
1242,2009,G1055,362447,Ordinari,Suspens,4.2,6
1242,2009,G1055,362448,Ordinari,Suspens,4,5.5
1242,2009,G1055,362449,Ordinari,Suspens,4.3,1.8
1242,2009,G1055,362450,Ordinari,No presentat,0,0
1242,2009,G1055,362451,Ordinari,Aprovat,5,0
1242,2010,G1055,362449,Ordinari,Notable,7.4,0
1242,2010,G1055,362450,Ordinari,Suspens,4.5,5
1242,2010,G1055,362452,Ordinari,No presentat,0,0
1242,2010,G1055,362453,Ordinari,Aprovat,5.3,0
1242,2010,G1055,362454,Ordinari,Suspens,3.7,4
1242,2010,G1055,362456,Ordinari,Aprovat,6.5,0
1242,2010,G1055,362458,Ordinari,Suspens,2.8,0
1242,2010,G1055,362459,Ordinari,No presentat,0,4.1
1242,2010,G1055,362461,Ordinari,Aprovat,6,0
1242,2010,G1055,362469,Ordinari,No presentat,0,0
1242,2011,G1055,362452,Ordinari,Aprovat,5.1,0
1242,2011,G1055,362454,Ordinari,Notable,7,0
1242,2011,G1055,362458,Ordinari,Aprovat,5,0
1242,2011,G1055,362459,Ordinari,Suspens,1.5,0
1242,2011,G1055,362462,Ordinari,No presentat,0,0
1242,2011,G1055,362463,Ordinari,No presentat,0,0
1242,2011,G1055,362465,Ordinari,Aprovat,5.2,0
1242,2011,G1055,362466,Ordinari,Aprovat,5,0
1242,2011,G1055,362467,Ordinari,Suspens,4.5,6.8
1242,2011,G1055,362469,Ordinari,Suspens,2,0
1242,2012,G1055,362459,Ordinari,Aprovat,5,0
1242,2012,G1055,362460,Ordinari,No presentat,0,0
1242,2012,G1055,362462,Ordinari,No presentat,0,0
1242,2012,G1055,362463,Ordinari,Suspens,4,0
1242,2012,G1055,362469,Ordinari,Aprovat,5,0
1242,2012,G1055,362507,Ordinari,Suspens,4,0
1242,2013,G1055,362455,Ordinari,Suspens,1,0
1242,2013,G1055,362457,Ordinari,No presentat,0,0
1242,2013,G1055,362460,Ordinari,Suspens,4.4,0
1242,2013,G1055,362462,Ordinari,Aprovat,6.5,0
1242,2013,G1055,362463,Ordinari,No presentat,0,0
1242,2013,G1055,362468,Ordinari,No presentat,0,0
1242,2013,G1055,362470,Ordinari,Suspens,4,0
1242,2013,G1055,362507,Ordinari,No presentat,0,0
1242,2014,G1055,362455,Ordinari,Aprovat,5,0
1242,2014,G1055,362457,Ordinari,No presentat,0,0
1242,2014,G1055,362460,Ordinari,Suspens,0,0
1242,2014,G1055,362463,Ordinari,No presentat,0,0
1242,2014,G1055,362464,Ordinari,No presentat,0,0
1242,2014,G1055,362468,Ordinari,Suspens,3.2,0
1242,2014,G1055,362470,Ordinari,Aprovat,5.9,0
1242,2014,G1055,362507,Ordinari,Aprovat,5,0
1242,2014,G1055,362766,Rec. Enseny propi i Exp. Professional,,0,0
1243,2009,G1055,362441,Ordinari,Excel·lent,9,0
1243,2009,G1055,362442,Ordinari,Suspens,2.5,0
1243,2009,G1055,362443,Ordinari,No presentat,0,0
1243,2009,G1055,362444,Ordinari,Notable,7,0
1243,2009,G1055,362446,Ordinari,Suspens,4,0
1243,2009,G1055,362447,Ordinari,No presentat,0,0
1243,2009,G1055,362448,Ordinari,No presentat,0,0
1243,2009,G1055,362449,Ordinari,No presentat,0,0
1243,2009,G1055,362450,Ordinari,No presentat,0,0
1243,2009,G1055,362451,Ordinari,No presentat,0,0
1245,2009,G1055,362441,Ordinari,Aprovat,6.1,0
1245,2009,G1055,362442,Ordinari,Suspens,4.3,3.2
1245,2009,G1055,362443,Ordinari,Aprovat,5,0
1245,2009,G1055,362444,Ordinari,Suspens,4.5,4.2
1245,2009,G1055,362446,Ordinari,No presentat,0,5
1245,2009,G1055,362447,Ordinari,Aprovat,5.5,0
1245,2009,G1055,362448,Ordinari,No presentat,0,2.5
1245,2009,G1055,362449,Ordinari,Suspens,2,3.5
1245,2009,G1055,362450,Ordinari,No presentat,0,0
1245,2009,G1055,362451,Ordinari,Aprovat,5,0
1245,2010,G1055,362442,Ordinari,Aprovat,6.7,0
1245,2010,G1055,362444,Ordinari,Suspens,2,6
1245,2010,G1055,362448,Ordinari,Suspens,4,5
1245,2010,G1055,362449,Ordinari,Excel·lent,9,0
1245,2010,G1055,362450,Ordinari,Aprovat,5,0
1245,2010,G1055,362452,Ordinari,No presentat,0,0
1245,2010,G1055,362454,Ordinari,No presentat,0,0
1245,2010,G1055,362456,Ordinari,Aprovat,5,0
1245,2010,G1055,362458,Ordinari,No presentat,0,0
1245,2010,G1055,362461,Ordinari,No presentat,0,0
1245,2010,G1055,362469,Ordinari,No presentat,0,0
1245,2011,G1055,362452,Ordinari,Suspens,2.7,0
1245,2011,G1055,362453,Ordinari,Aprovat,5,0
1245,2011,G1055,362454,Ordinari,No presentat,0,0
1245,2011,G1055,362458,Ordinari,No presentat,0,0
1245,2011,G1055,362459,Ordinari,No presentat,0,0
1245,2011,G1055,362461,Ordinari,Aprovat,6.6,0
1245,2011,G1055,362469,Ordinari,No presentat,0,0
1245,2012,G1055,362452,Ordinari,No presentat,0,0
1245,2012,G1055,362454,Ordinari,No presentat,0,0
1245,2012,G1055,362458,Ordinari,Aprovat,5.8,0
1245,2012,G1055,362459,Ordinari,No presentat,0,0
1245,2012,G1055,362462,Ordinari,No presentat,0,0
1245,2012,G1055,362463,Ordinari,No presentat,0,0
1245,2012,G1055,362466,Ordinari,Aprovat,5,0
1245,2012,G1055,362469,Ordinari,No presentat,0,0
1245,2012,G1055,362470,Ordinari,Suspens,4.5,0
1245,2013,G1055,362452,Ordinari,Notable,8,0
1245,2013,G1055,362454,Ordinari,No presentat,0,0
1245,2013,G1055,362459,Ordinari,Aprovat,5,0
1245,2013,G1055,362462,Ordinari,Notable,7,0
1245,2013,G1055,362463,Ordinari,Suspens,3.8,0
1245,2013,G1055,362467,Ordinari,Suspens,0.5,0
1245,2013,G1055,362469,Ordinari,Suspens,1.4,0
1245,2013,G1055,362470,Ordinari,Suspens,3.2,0
1245,2014,G1055,362454,Ordinari,Aprovat,5.3,0
1245,2014,G1055,362460,Ordinari,No presentat,0,0
1245,2014,G1055,362463,Ordinari,Aprovat,5.5,0
1245,2014,G1055,362465,Ordinari,Suspens,3.6,0
1245,2014,G1055,362467,Ordinari,Aprovat,6,0
1245,2014,G1055,362469,Ordinari,Aprovat,5,0
1245,2014,G1055,362470,Ordinari,Aprovat,6,0
1248,2009,G1055,362441,Ordinari,Suspens,4,5.6
1248,2009,G1055,362442,Ordinari,Aprovat,5,0
1248,2009,G1055,362443,Ordinari,Aprovat,6.9,0
1248,2009,G1055,362444,Ordinari,Aprovat,5.5,0
1248,2009,G1055,362446,Ordinari,Notable,7,0
1248,2009,G1055,362447,Ordinari,Aprovat,5,0
1248,2009,G1055,362448,Ordinari,Notable,7.2,0
1248,2009,G1055,362449,Ordinari,Aprovat,5.8,0
1248,2009,G1055,362450,Ordinari,Notable,7,0
1248,2009,G1055,362451,Ordinari,Aprovat,5,0
1248,2010,G1055,362452,Ordinari,Aprovat,6.5,0
1248,2010,G1055,362453,Ordinari,Aprovat,6,0
1248,2010,G1055,362454,Ordinari,Suspens,0.8,7
1248,2010,G1055,362456,Ordinari,Notable,7,0
1248,2010,G1055,362458,Ordinari,Suspens,3.5,7
1248,2010,G1055,362459,Ordinari,Aprovat,5.5,0
1248,2010,G1055,362461,Ordinari,Suspens,3.5,8
1248,2010,G1055,362469,Ordinari,Aprovat,6,0
1248,2011,G1055,362460,Ordinari,Notable,8.2,0
1248,2011,G1055,362462,Ordinari,Aprovat,5.2,0
1248,2011,G1055,362463,Ordinari,Aprovat,5,0
1248,2011,G1055,362465,Ordinari,Aprovat,6.3,0
1248,2011,G1055,362466,Ordinari,Notable,7,0
1248,2011,G1055,362467,Ordinari,Aprovat,6,0
1248,2011,G1055,362470,Ordinari,Notable,7.3,0
1248,2011,G1055,362507,Ordinari,Aprovat,5.5,0
1248,2012,G1055,362455,Ordinari,Aprovat,5.5,0
1248,2012,G1055,362457,Ordinari,Aprovat,6.3,0
1248,2012,G1055,362464,Ordinari,Suspens,1.1,0
1248,2012,G1055,362468,Ordinari,Aprovat,5.5,0
1248,2012,G1055,362477,Ordinari,No presentat,0,0
1248,2012,G1055,362478,Ordinari,Notable,8.5,0
1248,2012,G1055,362480,Ordinari,No presentat,0,0
1248,2012,G1055,362481,Ordinari,Notable,7,0
1248,2012,G1055,362491,Ordinari,No presentat,0,0
1248,2012,G1055,362495,Ordinari,Aprovat,5.1,0
1248,2012,G1055,362496,Ordinari,Aprovat,6.8,0
1248,2012,G1055,362497,Ordinari,Aprovat,6,0
1248,2012,G1055,362505,Ordinari,Aprovat,5,0
1248,2012,G1055,362765,Ordinari,No presentat,0,0
1248,2013,G1055,362464,Ordinari,Aprovat,5,0
1248,2013,G1055,362477,Ordinari,Notable,7.3,0
1248,2013,G1055,362479,Ordinari,Notable,7.5,0
1248,2013,G1055,362491,Ordinari,Notable,7,0
1248,2013,G1055,362765,Ordinari,Notable,8.5,0
1249,2009,G1055,362441,Ordinari,Aprovat,6.9,0
1249,2009,G1055,362442,Ordinari,Notable,7.4,0
1249,2009,G1055,362443,Ordinari,Aprovat,6.3,0
1249,2009,G1055,362444,Ordinari,Notable,8.1,0
1249,2009,G1055,362446,Ordinari,Suspens,3,9
1249,2009,G1055,362447,Ordinari,Notable,7.1,0
1249,2009,G1055,362448,Ordinari,Notable,8,0
1249,2009,G1055,362449,Ordinari,Notable,7.8,0
1249,2009,G1055,362450,Ordinari,Aprovat,5.5,0
1249,2009,G1055,362451,Ordinari,Notable,7.5,0
1249,2010,G1055,362452,Ordinari,No presentat,0,0
1249,2010,G1055,362453,Ordinari,Excel·lent,9,0
1249,2010,G1055,362454,Ordinari,Notable,7,0
1249,2010,G1055,362456,Ordinari,Aprovat,6.5,0
1249,2010,G1055,362458,Ordinari,Aprovat,6.4,0
1249,2010,G1055,362459,Ordinari,Suspens,4,5.5
1249,2010,G1055,362461,Ordinari,Aprovat,6,0
1249,2010,G1055,362469,Ordinari,Suspens,4,5
1249,2011,G1055,362452,Ordinari,Notable,7.2,0
1249,2011,G1055,362460,Ordinari,Aprovat,6.1,0
1249,2011,G1055,362462,Ordinari,Notable,7,0
1249,2011,G1055,362463,Ordinari,Aprovat,6.4,0
1249,2011,G1055,362465,Ordinari,No presentat,0,0
1249,2011,G1055,362466,Ordinari,Aprovat,5.4,0
1249,2011,G1055,362467,Ordinari,Notable,7,0
1249,2011,G1055,362470,Ordinari,Suspens,4,5
1249,2011,G1055,362507,Ordinari,Notable,8,0
1249,2012,G1055,362455,Ordinari,Aprovat,5,0
1249,2012,G1055,362457,Ordinari,Aprovat,6.5,0
1249,2012,G1055,362464,Ordinari,Notable,8,0
1249,2012,G1055,362465,Ordinari,Suspens,1,0
1249,2012,G1055,362468,Ordinari,Notable,7,0
1249,2012,G1055,362765,Ordinari,No presentat,0,0
1249,2012,G1055,399101,Ordinari,Notable,7,0
1249,2012,G1055,399102,Ordinari,Notable,7.5,0
1249,2012,G1055,399103,Ordinari,Notable,8,0
1249,2012,G1055,399104,Ordinari,No presentat,0,0
1249,2013,G1055,362465,Ordinari,Notable,7.1,0
1249,2013,G1055,362486,Ordinari,Notable,8.5,0
1249,2013,G1055,362765,Ordinari,Notable,8,0
1249,2013,G1055,362766,Rec. Enseny propi i Exp. Professional,,0,0
1252,2009,G1055,362441,Ordinari,Aprovat,6.3,0
1252,2009,G1055,362442,Ordinari,Aprovat,6.9,0
1252,2009,G1055,362443,Ordinari,Notable,7,0
1252,2009,G1055,362444,Ordinari,Aprovat,6.4,0
1252,2009,G1055,362446,Ordinari,Excel·lent,9,0
1252,2009,G1055,362447,Ordinari,Suspens,1.4,2.1
1252,2009,G1055,362448,Ordinari,Suspens,1,1
1252,2009,G1055,362449,Ordinari,Suspens,3.2,2.8
1252,2009,G1055,362450,Ordinari,Aprovat,6,0
1252,2009,G1055,362451,Ordinari,Aprovat,5,0
1252,2010,G1055,362447,Ordinari,Suspens,3,5
1252,2010,G1055,362448,Ordinari,Suspens,3.6,5
1252,2010,G1055,362449,Ordinari,Suspens,3.8,3.8
1252,2010,G1055,362452,Ordinari,No presentat,0,0
1252,2010,G1055,362453,Ordinari,No presentat,0,0
1252,2010,G1055,362454,Ordinari,Aprovat,5,0
1252,2010,G1055,362456,Ordinari,Aprovat,6,0
1252,2010,G1055,362458,Ordinari,No presentat,0,0
1252,2010,G1055,362459,Ordinari,No presentat,0,0
1252,2011,G1055,362449,Ordinari,Aprovat,5,0
1252,2011,G1055,362452,Ordinari,Suspens,3.2,0
1252,2011,G1055,362453,Ordinari,Aprovat,5,0
1252,2011,G1055,362458,Ordinari,Aprovat,5,0
1252,2011,G1055,362459,Ordinari,Notable,7,0
1252,2011,G1055,362461,Ordinari,Aprovat,5.6,0
1252,2011,G1055,362466,Ordinari,Aprovat,6.5,0
1252,2011,G1055,362469,Ordinari,Aprovat,6,0
1252,2011,G1055,362470,Ordinari,No presentat,0,0
1252,2011,G1055,362507,Ordinari,Suspens,0,7
1252,2012,G1055,362452,Ordinari,Excel·lent,9,0
1252,2012,G1055,362455,Ordinari,Aprovat,5,0
1252,2012,G1055,362460,Ordinari,Suspens,3,0
1252,2012,G1055,362465,Ordinari,Notable,7.4,0
